,event_type,order_hash,order_type,chain,protocol_address,start_date,expiration_date,asset,quantity,maker,taker,payment,criteria,event_timestamp,is_private_listing,closing_date,nft,seller,buyer,transaction
155,order,0xea2e096afe2fe07b0dde7e942d3fc7cb9658bdd65f5a72489694d15a8652073c,listing,optimism,0x0000000000000068f116a894984e2db1123eb395,1719334251.0,1719939027.0,"{'identifier': '12355897457768299381149505008786195767876381737810067579500689645625076490630', 'collection': '3dns-powered-domains', 'contract': '0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17', 'token_standard': 'erc721', 'name': 'art-if-icialgaming.xyz', 'description': 'art-if-icialgaming.xyz - 3DNS Domain Name NFT - Powered by our Hybrid Onchain Metadata Service', 'image_url': 'https://nft.3dns.workers.dev/1b5130ac79e670ccef6b8c7a79ae3016d00b5192397c748f83702adfadc62186', 'display_image_url': 'https://raw.seadn.io/files/b3bf426bc84e808eeeee017e79c774d5.svg', 'display_animation_url': None, 'metadata_url': 'https://api.3dns.xyz/api/v1/core_backend_service/domain/get_metadata/1b5130ac79e670ccef6b8c7a79ae3016d00b5192397c748f83702adfadc62186', 'opensea_url': 'https://opensea.io/assets/optimism/0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17/12355897457768299381149505008786195767876381737810067579500689645625076490630', 'updated_at': '2024-07-02T21:44:25.922001', 'is_disabled': False, 'is_nsfw': False}",1,0x5e7e26fabb9b813e2faa24234e4ff7a8c7bf9cad,,"{'quantity': '4400000000000000', 'token_address': '0x0000000000000000000000000000000000000000', 'decimals': 18, 'symbol': 'ETH'}",{},1719334260,False,,,,,
156,order,0xb125e87a26173944878d0ee28e7b1907d7262cbef215f6e1e69d9b4200c2b177,listing,optimism,0x0000000000000068f116a894984e2db1123eb395,1719334165.0,1719938952.0,"{'identifier': '36011852540187451007346395503843116777183095956715099642840802945028594438622', 'collection': '3dns-powered-domains', 'contract': '0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17', 'token_standard': 'erc721', 'name': 'wwwdigital.quest', 'description': 'wwwdigital.quest - 3DNS Domain Name NFT - Powered by our Hybrid Onchain Metadata Service', 'image_url': 'https://nft.3dns.workers.dev/4f9dfc7965a97b393fb4422fc97dd4002f3c48353fba6475968c02639be991de', 'display_image_url': 'https://raw.seadn.io/files/b465cd83e479c8ce3515c164c573de42.svg', 'display_animation_url': None, 'metadata_url': 'https://api.3dns.xyz/api/v1/core_backend_service/domain/get_metadata/4f9dfc7965a97b393fb4422fc97dd4002f3c48353fba6475968c02639be991de', 'opensea_url': 'https://opensea.io/assets/optimism/0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17/36011852540187451007346395503843116777183095956715099642840802945028594438622', 'updated_at': '2024-07-02T21:43:52.736288', 'is_disabled': False, 'is_nsfw': False}",1,0x5e7e26fabb9b813e2faa24234e4ff7a8c7bf9cad,,"{'quantity': '5600000000000000', 'token_address': '0x0000000000000000000000000000000000000000', 'decimals': 18, 'symbol': 'ETH'}",{},1719334180,False,,,,,
157,order,0xe68d743c29bd35a1f3392e5ce364958b4d6644f2e4833f7eeff86e3c15fb2bc4,listing,optimism,0x0000000000000068f116a894984e2db1123eb395,1719332421.0,1727281212.0,"{'identifier': '73196677941420266195927715571912121349040729837707673740201920014141644172233', 'collection': '3dns-powered-domains', 'contract': '0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17', 'token_standard': 'erc721', 'name': 'questcorp.xyz', 'description': 'questcorp.xyz - 3DNS Domain Name NFT - Powered by our Hybrid Onchain Metadata Service', 'image_url': 'https://nft.3dns.workers.dev/a1d3da004d5169fb3fbdf2041c9ecb34ed885170189d23d0a694dd48f20d6bc9', 'display_image_url': 'https://raw.seadn.io/files/9bc84cb00874eae7bf294d4354523d3e.svg', 'display_animation_url': None, 'metadata_url': 'https://api.3dns.xyz/api/v1/core_backend_service/domain/get_metadata/a1d3da004d5169fb3fbdf2041c9ecb34ed885170189d23d0a694dd48f20d6bc9', 'opensea_url': 'https://opensea.io/assets/optimism/0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17/73196677941420266195927715571912121349040729837707673740201920014141644172233', 'updated_at': '2024-07-02T21:42:50.148764', 'is_disabled': False, 'is_nsfw': False}",1,0x450bd7eab2b169236217c7a0a19f0980b31c9e44,,"{'quantity': '100000000000000000', 'token_address': '0x0000000000000000000000000000000000000000', 'decimals': 18, 'symbol': 'ETH'}",{},1719332451,False,,,,,
158,order,0x64f6afa58339a8cfcc80164c2f906902f2f32fc4d54396b0033844fff4cd0c2b,listing,optimism,0x0000000000000068f116a894984e2db1123eb395,1719331719.0,1734370742.0,"{'identifier': '50985271758391313613255511867589278917597344954970282404201214581282299591325', 'collection': '3dns-powered-domains', 'contract': '0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17', 'token_standard': 'erc721', 'name': 'tomgroup.one', 'description': 'tomgroup.one - 3DNS Domain Name NFT - Powered by our Hybrid Onchain Metadata Service', 'image_url': 'https://nft.3dns.workers.dev/70b8a42401c74e26ed7c0561b8aab0b6cb196592a3942bb4d1b01d98beee3a9d', 'display_image_url': 'https://raw.seadn.io/files/207f217413b31790fa54f25c272e646d.svg', 'display_animation_url': None, 'metadata_url': 'https://api.3dns.xyz/api/v1/core_backend_service/domain/get_metadata/70b8a42401c74e26ed7c0561b8aab0b6cb196592a3942bb4d1b01d98beee3a9d', 'opensea_url': 'https://opensea.io/assets/optimism/0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17/50985271758391313613255511867589278917597344954970282404201214581282299591325', 'updated_at': '2024-07-02T21:42:19.272356', 'is_disabled': False, 'is_nsfw': False}",1,0x8ff526fd4aadc2d6a319e0391bc57690b7cc1ba4,,"{'quantity': '10000000000000000', 'token_address': '0x0000000000000000000000000000000000000000', 'decimals': 18, 'symbol': 'ETH'}",{},1719331726,False,,,,,
159,order,0x5a6c14be9a1f26fb8865fdd4da01ce984fb690cc316faa53b8c98d9ee222590a,listing,optimism,0x0000000000000068f116a894984e2db1123eb395,1719331678.0,1734543903.0,"{'identifier': '89115973124685499342468567208452306731232581083994510911747642183458481772750', 'collection': '3dns-powered-domains', 'contract': '0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17', 'token_standard': 'erc721', 'name': 'tomka.wtf', 'description': 'tomka.wtf - 3DNS Domain Name NFT - Powered by our Hybrid Onchain Metadata Service', 'image_url': 'https://nft.3dns.workers.dev/c505da7462c2bcf2262f54e84db4e7b596c1021693554170bdbe1c58f59c18ce', 'display_image_url': 'https://raw.seadn.io/files/aa37947a4f4005da07aa312a18112371.svg', 'display_animation_url': None, 'metadata_url': 'https://api.3dns.xyz/api/v1/core_backend_service/domain/get_metadata/c505da7462c2bcf2262f54e84db4e7b596c1021693554170bdbe1c58f59c18ce', 'opensea_url': 'https://opensea.io/assets/optimism/0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17/89115973124685499342468567208452306731232581083994510911747642183458481772750', 'updated_at': '2024-07-02T21:44:27.799071', 'is_disabled': False, 'is_nsfw': False}",1,0x8ff526fd4aadc2d6a319e0391bc57690b7cc1ba4,,"{'quantity': '20000000000000000', 'token_address': '0x0000000000000000000000000000000000000000', 'decimals': 18, 'symbol': 'ETH'}",{},1719331685,False,,,,,
160,order,0xae615a12e8e47422f5fda12de946237db95811c5674ec8e2dc9a4c76b114ad95,listing,optimism,0x0000000000000068f116a894984e2db1123eb395,1719326597.0,1727275393.0,"{'identifier': '49815420263138763586570883782772948354688966642396107029646301889217971689635', 'collection': '3dns-powered-domains', 'contract': '0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17', 'token_standard': 'erc721', 'name': 'asba.one', 'description': 'asba.one - 3DNS Domain Name NFT - Powered by our Hybrid Onchain Metadata Service', 'image_url': 'https://nft.3dns.workers.dev/6e22875864212a2e87f4bb8edd0345f08d8317dea0921e5aecd45a21383118a3', 'display_image_url': 'https://raw.seadn.io/files/646483980ffba25ee5326c7a37c29598.svg', 'display_animation_url': None, 'metadata_url': 'https://api.3dns.xyz/api/v1/core_backend_service/domain/get_metadata/6e22875864212a2e87f4bb8edd0345f08d8317dea0921e5aecd45a21383118a3', 'opensea_url': 'https://opensea.io/assets/optimism/0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17/49815420263138763586570883782772948354688966642396107029646301889217971689635', 'updated_at': '2024-07-02T21:43:42.526363', 'is_disabled': False, 'is_nsfw': False}",1,0xf87e1cf50b7b7245fc7042390b98a5281a964d23,,"{'quantity': '1000000000000000000', 'token_address': '0x0000000000000000000000000000000000000000', 'decimals': 18, 'symbol': 'ETH'}",{},1719326627,False,,,,,
161,order,0xb60fa1d38347f8297b2967605aad9945e43d1e92d69bcbfa7bfe8b6150542172,listing,optimism,0x0000000000000068f116a894984e2db1123eb395,1719306041.0,1719910835.0,"{'identifier': '83935080738302254378215602666491481632373324542118154450327533401108334790716', 'collection': '3dns-powered-domains', 'contract': '0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17', 'token_standard': 'erc721', 'name': 'terryfashion.xyz', 'description': 'terryfashion.xyz - 3DNS Domain Name NFT - Powered by our Hybrid Onchain Metadata Service', 'image_url': 'https://nft.3dns.workers.dev/b9919279545e10acf066a894c11c7132861914d9198c7eab3451beb8d114483c', 'display_image_url': 'https://raw.seadn.io/files/0f819c13310e669b29c722b558261092.svg', 'display_animation_url': None, 'metadata_url': 'https://api.3dns.xyz/api/v1/core_backend_service/domain/get_metadata/b9919279545e10acf066a894c11c7132861914d9198c7eab3451beb8d114483c', 'opensea_url': 'https://opensea.io/assets/optimism/0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17/83935080738302254378215602666491481632373324542118154450327533401108334790716', 'updated_at': '2024-07-06T14:17:36.316629', 'is_disabled': False, 'is_nsfw': False}",1,0x58e04a754b81bab184252fe8ed0cc66ff2ea6f0b,,"{'quantity': '2000000000000000', 'token_address': '0x0000000000000000000000000000000000000000', 'decimals': 18, 'symbol': 'ETH'}",{},1719306109,False,,,,,
162,order,0xc757a6e3cbcb020b4d22c26793370613ea0c63d3e922e8a1eb08bb9dc5c730af,listing,optimism,0x0000000000000068f116a894984e2db1123eb395,1719294957.0,1735109744.0,"{'identifier': '60154704426009744129436773912100492369345942517632030339965881846241035291978', 'collection': '3dns-powered-domains', 'contract': '0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17', 'token_standard': 'erc721', 'name': 'professorstain.com', 'description': 'professorstain.com - 3DNS Domain Name NFT - Powered by our Hybrid Onchain Metadata Service', 'image_url': 'https://nft.3dns.workers.dev/84fe5b2c7f5513df803fb6b182232be31634a5ad2ab6b05ec35490dc8f400d4a', 'display_image_url': 'https://raw.seadn.io/files/7fa15b2b3cb38961613dde8800c361b5.svg', 'display_animation_url': None, 'metadata_url': 'https://api.3dns.xyz/api/v1/core_backend_service/domain/get_metadata/84fe5b2c7f5513df803fb6b182232be31634a5ad2ab6b05ec35490dc8f400d4a', 'opensea_url': 'https://opensea.io/assets/optimism/0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17/60154704426009744129436773912100492369345942517632030339965881846241035291978', 'updated_at': '2024-07-02T21:43:55.235259', 'is_disabled': False, 'is_nsfw': False}",1,0xd0ff80a413e6342845efb405edfa052277a43555,,"{'quantity': '1500000000000000000', 'token_address': '0x0000000000000000000000000000000000000000', 'decimals': 18, 'symbol': 'ETH'}",{},1719295088,False,,,,,
163,order,0x28ebc310fed3671e6da526af791f7ace21dcc8c09347a775aca51af743136f89,listing,optimism,0x0000000000000068f116a894984e2db1123eb395,1719274066.0,1720950344.0,"{'identifier': '77806785155164518104276560032187577133015346452709317781266731001870150813032', 'collection': '3dns-powered-domains', 'contract': '0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17', 'token_standard': 'erc721', 'name': 'ausgroup.tech', 'description': 'ausgroup.tech - 3DNS Domain Name NFT - Powered by our Hybrid Onchain Metadata Service', 'image_url': 'https://nft.3dns.workers.dev/ac05146ca0a47bf0d2cd6f6c5a2ec764e8b4dca6b33b383727541423f1844568', 'display_image_url': 'https://raw.seadn.io/files/6642ce78311c6d25f6a87ca7f823dd65.svg', 'display_animation_url': None, 'metadata_url': 'https://api.3dns.xyz/api/v1/core_backend_service/domain/get_metadata/ac05146ca0a47bf0d2cd6f6c5a2ec764e8b4dca6b33b383727541423f1844568', 'opensea_url': 'https://opensea.io/assets/optimism/0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17/77806785155164518104276560032187577133015346452709317781266731001870150813032', 'updated_at': '2024-07-02T21:44:27.433222', 'is_disabled': False, 'is_nsfw': False}",1,0x756478023e41d469fa5c30c967ea980d69e50e6e,,"{'quantity': '1000000000000000000', 'token_address': '0x0000000000000000000000000000000000000000', 'decimals': 18, 'symbol': 'ETH'}",{},1719274083,False,,,,,
164,order,0x67efd3719d61facb698e46aa4e65a9a38a33d1e2f6fc7f1536c796d3bc8952a0,listing,optimism,0x0000000000000068f116a894984e2db1123eb395,1719272848.0,1735084027.0,"{'identifier': '41072479849774434389956742137931037125933427238481812281585727517437196687252', 'collection': '3dns-powered-domains', 'contract': '0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17', 'token_standard': 'erc721', 'name': 'maganomics.box', 'description': 'maganomics.box is an onchain domain with complete web2 and web3 functionality. Go to my.box to learn more.', 'image_url': 'https://api.my.box/v1/nfts/5ace3324d3e32b900e7b9cf5ffee168ef5371c0d913f1f99f69dab6c2126d794', 'display_image_url': 'https://raw.seadn.io/files/fc66b8faa6265fa53ebb5e23a2da3cff.svg', 'display_animation_url': None, 'metadata_url': 'https://api.3dns.xyz/api/v1/core_backend_service/domain/get_metadata/5ace3324d3e32b900e7b9cf5ffee168ef5371c0d913f1f99f69dab6c2126d794', 'opensea_url': 'https://opensea.io/assets/optimism/0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17/41072479849774434389956742137931037125933427238481812281585727517437196687252', 'updated_at': '2024-07-02T21:44:31.642896', 'is_disabled': False, 'is_nsfw': False}",1,0xa84b9e9100d610ad4b81ba8501e5233b4187cc08,,"{'quantity': '21500000000000000000', 'token_address': '0x0000000000000000000000000000000000000000', 'decimals': 18, 'symbol': 'ETH'}",{},1719273108,False,,,,,
165,order,0x6d3ae1f1ab052ab7cb769fdc9c61722b9b167dfc20ceff48025096e5d0bda857,listing,optimism,0x0000000000000068f116a894984e2db1123eb395,1719265095.0,1719869864.0,"{'identifier': '98032060676016364915045490863497624413557371262823885394567184083737240434363', 'collection': '3dns-powered-domains', 'contract': '0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17', 'token_standard': 'erc721', 'name': 'fjdjufffv.xyz', 'description': 'fjdjufffv.xyz - 3DNS Domain Name NFT - Powered by our Hybrid Onchain Metadata Service', 'image_url': 'https://nft.3dns.workers.dev/d8bc2e183d8c6c3ed0c3fcf83030055bd12169a51b3b7dbfad8a3e7654e076bb', 'display_image_url': 'https://raw.seadn.io/files/884faecfd38713f71f7ead36653ba347.svg', 'display_animation_url': None, 'metadata_url': 'https://api.3dns.xyz/api/v1/core_backend_service/domain/get_metadata/d8bc2e183d8c6c3ed0c3fcf83030055bd12169a51b3b7dbfad8a3e7654e076bb', 'opensea_url': 'https://opensea.io/assets/optimism/0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17/98032060676016364915045490863497624413557371262823885394567184083737240434363', 'updated_at': '2024-07-02T21:44:29.115610', 'is_disabled': False, 'is_nsfw': False}",1,0x839fe4eb9aaa9543f5274cfa6cd7c526183aed3c,,"{'quantity': '600000000000000', 'token_address': '0x0000000000000000000000000000000000000000', 'decimals': 18, 'symbol': 'ETH'}",{},1719265106,False,,,,,
166,order,0x8697195303aecefe91ba4422aaa5bab574e66f2e0a1a6b5be816db2cfd0e8b05,listing,optimism,0x0000000000000068f116a894984e2db1123eb395,1719256026.0,1727204822.0,"{'identifier': '60051775729402782614655358196545242972547626154374896467789498743905781325658', 'collection': '3dns-powered-domains', 'contract': '0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17', 'token_standard': 'erc721', 'name': 'jack.box', 'description': 'jack.box is an onchain domain with complete web2 and web3 functionality. Go to my.box to learn more.', 'image_url': 'https://api.my.box/v1/nfts/84c419bef3b7da4bedb84d583c95ddb2cabf15f8e409f6166af4c7d58f109f5a', 'display_image_url': 'https://raw.seadn.io/files/3c4d0734a479d9643f703eb6b279d1b3.svg', 'display_animation_url': None, 'metadata_url': 'https://api.3dns.xyz/api/v1/core_backend_service/domain/get_metadata/84c419bef3b7da4bedb84d583c95ddb2cabf15f8e409f6166af4c7d58f109f5a', 'opensea_url': 'https://opensea.io/assets/optimism/0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17/60051775729402782614655358196545242972547626154374896467789498743905781325658', 'updated_at': '2024-07-02T21:41:53.994109', 'is_disabled': False, 'is_nsfw': False}",1,0x3d44593ba98bf10233e605ae1cc67475065b5627,,"{'quantity': '75000000000000000000', 'token_address': '0x0000000000000000000000000000000000000000', 'decimals': 18, 'symbol': 'ETH'}",{},1719256036,False,,,,,
167,order,0xecf880d9812f7624063527fa3df626947febefe61423ba812b5e42b6fe24d3f9,listing,optimism,0x0000000000000068f116a894984e2db1123eb395,1719252716.0,1735067394.0,"{'identifier': '46510527263409899235762887814609993842253035443361851996225244675590151893249', 'collection': '3dns-powered-domains', 'contract': '0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17', 'token_standard': 'erc721', 'name': 'ass.box', 'description': 'ass.box is an onchain domain with complete web2 and web3 functionality. Go to my.box to learn more.', 'image_url': 'https://api.my.box/v1/nfts/66d40689f8b780172ac9b17d059e6f2e942a465521717b337169db3f849a7101', 'display_image_url': 'https://raw.seadn.io/files/fead7b27ca3a34f60c3ec59183b8b223.svg', 'display_animation_url': None, 'metadata_url': 'https://api.3dns.xyz/api/v1/core_backend_service/domain/get_metadata/66d40689f8b780172ac9b17d059e6f2e942a465521717b337169db3f849a7101', 'opensea_url': 'https://opensea.io/assets/optimism/0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17/46510527263409899235762887814609993842253035443361851996225244675590151893249', 'updated_at': '2024-07-02T21:43:45.038944', 'is_disabled': False, 'is_nsfw': False}",1,0x484ec62385e780f2460feac34864a77ba5a18134,,"{'quantity': '6900000000000000000', 'token_address': '0x0000000000000000000000000000000000000000', 'decimals': 18, 'symbol': 'ETH'}",{},1719252723,False,,,,,
168,order,0x6aaaebc59856e2839363374a42bc77f0e0f692307f720dd609f0787b3cf5e18a,listing,optimism,0x0000000000000068f116a894984e2db1123eb395,1719252716.0,1735067394.0,"{'identifier': '36462910530939257070373087180706868587124092596468161340767724446228522156506', 'collection': '3dns-powered-domains', 'contract': '0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17', 'token_standard': 'erc721', 'name': 'zelda.box', 'description': 'zelda.box is an onchain domain with complete web2 and web3 functionality. Go to my.box to learn more.', 'image_url': 'https://api.my.box/v1/nfts/509d46a8221cb317cef46a5eec0050c2ecbd77e0ca353dd1cb2c900f400b41da', 'display_image_url': 'https://raw.seadn.io/files/0c6861e1549bc10bf3aa2a7c7eb5d6b0.svg', 'display_animation_url': None, 'metadata_url': 'https://api.3dns.xyz/api/v1/core_backend_service/domain/get_metadata/509d46a8221cb317cef46a5eec0050c2ecbd77e0ca353dd1cb2c900f400b41da', 'opensea_url': 'https://opensea.io/assets/optimism/0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17/36462910530939257070373087180706868587124092596468161340767724446228522156506', 'updated_at': '2024-07-02T21:43:44.979948', 'is_disabled': False, 'is_nsfw': False}",1,0x484ec62385e780f2460feac34864a77ba5a18134,,"{'quantity': '6900000000000000000', 'token_address': '0x0000000000000000000000000000000000000000', 'decimals': 18, 'symbol': 'ETH'}",{},1719252723,False,,,,,
169,order,0xaef3d1315d318b7cef726bde0ddad50004a2e6021ec9a0431409dbfdf0ac0221,listing,optimism,0x0000000000000068f116a894984e2db1123eb395,1719252716.0,1735067394.0,"{'identifier': '69522095276620822578538098751080590977022285920650497051311652590280405029603', 'collection': '3dns-powered-domains', 'contract': '0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17', 'token_standard': 'erc721', 'name': 'texas.box', 'description': 'texas.box is an onchain domain with complete web2 and web3 functionality. Go to my.box to learn more.', 'image_url': 'https://api.my.box/v1/nfts/99b41c8a16520190b967d4d3825e11181e55fa3c9eff9777d9d01be55cc612e3', 'display_image_url': 'https://raw.seadn.io/files/bbef667691a9ebbc06980e470487f773.svg', 'display_animation_url': None, 'metadata_url': 'https://api.3dns.xyz/api/v1/core_backend_service/domain/get_metadata/99b41c8a16520190b967d4d3825e11181e55fa3c9eff9777d9d01be55cc612e3', 'opensea_url': 'https://opensea.io/assets/optimism/0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17/69522095276620822578538098751080590977022285920650497051311652590280405029603', 'updated_at': '2024-07-02T21:43:44.897679', 'is_disabled': False, 'is_nsfw': False}",1,0x484ec62385e780f2460feac34864a77ba5a18134,,"{'quantity': '6900000000000000000', 'token_address': '0x0000000000000000000000000000000000000000', 'decimals': 18, 'symbol': 'ETH'}",{},1719252722,False,,,,,
170,order,0xf3f6ca958216a57557c77e87a8c472a21f9eacf2f0cd61703d552da669f6d617,listing,optimism,0x0000000000000068f116a894984e2db1123eb395,1719252716.0,1735067394.0,"{'identifier': '36374082249198343411514847515413618331570566433599177901183613369673360550098', 'collection': '3dns-powered-domains', 'contract': '0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17', 'token_standard': 'erc721', 'name': 'fungible.box', 'description': 'fungible.box is an onchain domain with complete web2 and web3 functionality. Go to my.box to learn more.', 'image_url': 'https://api.my.box/v1/nfts/506b00400b1a112238ffe7592e4fedc0a9849cca9a83292083324d8e734328d2', 'display_image_url': 'https://raw.seadn.io/files/418a7a80a80c3d84132d208013c8fadf.svg', 'display_animation_url': None, 'metadata_url': 'https://api.3dns.xyz/api/v1/core_backend_service/domain/get_metadata/506b00400b1a112238ffe7592e4fedc0a9849cca9a83292083324d8e734328d2', 'opensea_url': 'https://opensea.io/assets/optimism/0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17/36374082249198343411514847515413618331570566433599177901183613369673360550098', 'updated_at': '2024-07-02T21:43:44.951598', 'is_disabled': False, 'is_nsfw': False}",1,0x484ec62385e780f2460feac34864a77ba5a18134,,"{'quantity': '6900000000000000000', 'token_address': '0x0000000000000000000000000000000000000000', 'decimals': 18, 'symbol': 'ETH'}",{},1719252721,False,,,,,
171,order,0x063b08520e1bc10e70f96422024aa0f220c1aa58a4d6298f77746bb321ef1e46,listing,optimism,0x0000000000000068f116a894984e2db1123eb395,1719251563.0,1719273158.0,"{'identifier': '32300483230491699563780696844705337792479084234041974884499097545598807246717', 'collection': '3dns-powered-domains', 'contract': '0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17', 'token_standard': 'erc721', 'name': '433.box', 'description': '433.box is an onchain domain with complete web2 and web3 functionality. Go to my.box to learn more.', 'image_url': 'https://api.my.box/v1/nfts/47696cf6afe98930124109a528f90710df11a3affce61631d0904cdaccbb077d', 'display_image_url': 'https://raw.seadn.io/files/2984cb4f9b622f10437c0819ac9df2a4.svg', 'display_animation_url': None, 'metadata_url': 'https://api.3dns.xyz/api/v1/core_backend_service/domain/get_metadata/47696cf6afe98930124109a528f90710df11a3affce61631d0904cdaccbb077d', 'opensea_url': 'https://opensea.io/assets/optimism/0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17/32300483230491699563780696844705337792479084234041974884499097545598807246717', 'updated_at': '2024-07-02T21:43:47.143802', 'is_disabled': False, 'is_nsfw': False}",1,0xa6c4d06c86bb479ddc28ec28cf30b24da456b702,,"{'quantity': '980000000000000000', 'token_address': '0x0000000000000000000000000000000000000000', 'decimals': 18, 'symbol': 'ETH'}",{},1719251673,False,,,,,
172,order,0x60ed835f0ce2047e7c2403a177e9b49ee72e034a24b7b50c98f5a03383ef969f,listing,optimism,0x0000000000000068f116a894984e2db1123eb395,1719251194.0,1719272786.0,"{'identifier': '32300483230491699563780696844705337792479084234041974884499097545598807246717', 'collection': '3dns-powered-domains', 'contract': '0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17', 'token_standard': 'erc721', 'name': '433.box', 'description': '433.box is an onchain domain with complete web2 and web3 functionality. Go to my.box to learn more.', 'image_url': 'https://api.my.box/v1/nfts/47696cf6afe98930124109a528f90710df11a3affce61631d0904cdaccbb077d', 'display_image_url': 'https://raw.seadn.io/files/2984cb4f9b622f10437c0819ac9df2a4.svg', 'display_animation_url': None, 'metadata_url': 'https://api.3dns.xyz/api/v1/core_backend_service/domain/get_metadata/47696cf6afe98930124109a528f90710df11a3affce61631d0904cdaccbb077d', 'opensea_url': 'https://opensea.io/assets/optimism/0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17/32300483230491699563780696844705337792479084234041974884499097545598807246717', 'updated_at': '2024-07-02T21:43:47.143802', 'is_disabled': False, 'is_nsfw': False}",1,0xb74264f012522f58a5f53d54b4a1f99e94bb2944,,"{'quantity': '980000000000000000', 'token_address': '0x0000000000000000000000000000000000000000', 'decimals': 18, 'symbol': 'ETH'}",{},1719251262,False,,,,,
173,order,0x497a8ee609b362687307a8ff465f02f56d70176e8c3482b47530bc04d17389de,listing,optimism,0x0000000000000068f116a894984e2db1123eb395,1719218670.0,1721810549.0,"{'identifier': '61429493010308935951085865337793756906680018674530630615304352637385974396169', 'collection': '3dns-powered-domains', 'contract': '0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17', 'token_standard': 'erc721', 'name': 'ea.box', 'description': 'ea.box is an onchain domain with complete web2 and web3 functionality. Go to my.box to learn more.', 'image_url': 'https://api.my.box/v1/nfts/87cfdc651311088a104f43fda6c311576d4e542a1afe5ee92b3969592ca6b509', 'display_image_url': 'https://raw.seadn.io/files/dbe71b5418a39e47cd43351b61b02af8.svg', 'display_animation_url': None, 'metadata_url': 'https://api.3dns.xyz/api/v1/core_backend_service/domain/get_metadata/87cfdc651311088a104f43fda6c311576d4e542a1afe5ee92b3969592ca6b509', 'opensea_url': 'https://opensea.io/assets/optimism/0xbb7b805b257d7c76ca9435b3ffe780355e4c4b17/61429493010308935951085865337793756906680018674530630615304352637385974396169', 'updated_at': '2024-07-02T21:43:42.135425', 'is_disabled': False, 'is_nsfw': False}",1,0x6b87f57099a2c9351af1c730fc3fbbdc2b72581a,,"{'quantity': '10000000000000000000', 'token_address': '0x0000000000000000000000000000000000000000', 'decimals': 18, 'symbol': 'ETH'}",{},1719218724,False,,,,,
