,order_hash,chain,type,price,protocol_address,chain,order_hash,currency,price_string,price_in_eth,primary_recipient,identifier_or_criteria,start_time,end_time
346,0xb0f3edacf46573baac321ec0c72c2635f6223ce3ecea3cdd22e7855a9ba0f09b,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '3500000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0xb0f3edacf46573baac321ec0c72c2635f6223ce3ecea3cdd22e7855a9ba0f09b,ETH,3500000000000000000,3.5,0x61a71D6787965Df638f9f7f1aF9566c91B5C7637,67438957507593786775338963894176697060586583372786717112673937962774265481738,1715286712,1723235505
347,0xeb1fc5bd239566da93c31be44c39c02c4b8cb70b42da0b1a0a757152bedd763c,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '3000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0xeb1fc5bd239566da93c31be44c39c02c4b8cb70b42da0b1a0a757152bedd763c,ETH,3000000000000000000,3.0,0xD39F07D5898F0c85E9Ac6374a858138Bbb451c25,76276825856887379033371801081342585786549476248235138404501453446925024396983,1715306840,1731208031
348,0xa39e1806b371c66e6fad2d158f07983850c208cb675b7b04dc8bf0e8f998b835,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '1000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0xa39e1806b371c66e6fad2d158f07983850c208cb675b7b04dc8bf0e8f998b835,ETH,1000000000000000000,1.0,0x1f99d82Ee3b4AbF573fb81F1Bba6B0164e06a3cb,110567251326256952887553285822411131587041074416056222737121680161147829261847,1715310633,1723259428
349,0xb9d1c7d0d40432345bc36ad48427231bb444b911245112bbfcb67e1b0db38a41,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '30000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0xb9d1c7d0d40432345bc36ad48427231bb444b911245112bbfcb67e1b0db38a41,ETH,30000000000000000000,30.0,0xEF6d1449e9718c3E264448B97E86cc9a99D4F4c6,69885531230306938297930969300871050129434340890244506584897859094189422237148,1715316374,1730264643
350,0x46d32b2404e253f07d79120c6b6d017af318fbee8d548fe0885e9d2dbdb418e1,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '700000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x46d32b2404e253f07d79120c6b6d017af318fbee8d548fe0885e9d2dbdb418e1,ETH,700000000000000000,0.7,0xD39F07D5898F0c85E9Ac6374a858138Bbb451c25,76276825856887379033371801081342585786549476248235138404501453446925024396983,1715339937,1731208031
351,0xb22f0acadf552cec2e812b938e0de254719888462228d454c9b677fca67229f9,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '400000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0xb22f0acadf552cec2e812b938e0de254719888462228d454c9b677fca67229f9,ETH,400000000000000000,0.4,0xB6435119e17a09A925be6ed7575aF811cB3c6926,52027056613401806450234843312612682062429383382615103348665928711308469588076,1715354194,1723302986
352,0xda5fa9b5e67de19a73093621d18aabf1944dbd331d5cc311e4a4a85c9011a57f,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '5000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0xda5fa9b5e67de19a73093621d18aabf1944dbd331d5cc311e4a4a85c9011a57f,ETH,5000000000000000000,5.0,0x165CF39E0bc8c1E0b00De82222f295B25B9d8156,30432315810031582661529132680319713797543794085219899411231184117965977062905,1715354428,1731252018
353,0xde2885f01d0e76d540fcda17d97e74061b66b6f7e5bfa262216ff93002f0c435,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '13000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0xde2885f01d0e76d540fcda17d97e74061b66b6f7e5bfa262216ff93002f0c435,ETH,13000000000000000,0.013,0x0F68aadF0d5Dc33Aa004505799a1947795aF498B,59342718831747246765135889331141844094458995071516258334547396022641449590253,1715364888,1731266084
354,0x7bf333f02ed54e509da27c563d817058dd129b2cab3b5d36e586886ba098e77d,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '1700000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x7bf333f02ed54e509da27c563d817058dd129b2cab3b5d36e586886ba098e77d,ETH,1700000000000000,0.0017,0x2aDea5F42b7aE69a41C845cF1338a0401BBD1036,60421770247228090381531443292204861642382230142088574054191732194907036100309,1715392533,1731290120
355,0x5219b311f4d05a023efcc75152ef84606de145ec6cab4ac2084bb793f1084f33,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '1100000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x5219b311f4d05a023efcc75152ef84606de145ec6cab4ac2084bb793f1084f33,ETH,1100000000000000000,1.1,0xA6c2d9BafB714612ceD3CDB579C91da2B705Cc45,39988250899693604934100468809032365024509003234507880494035043200619569155165,1715480352,1731381545
356,0x713682dab1a9a7ee4d1eb25813828aea92aabb6c93c9621f133c454c25931c66,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '48000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x713682dab1a9a7ee4d1eb25813828aea92aabb6c93c9621f133c454c25931c66,ETH,48000000000000000000,48.0,0xB59c16c509225641ac58FC2081933b2B8022e300,112845278893203182701052400887128048246581590726012024567188550243460666131613,1715484044,1731381638
357,0x29bb3056fbdafcbe04f291c6e1e3f9377222ed09c2278f9cfd70c48c70f89d2b,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '50000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x29bb3056fbdafcbe04f291c6e1e3f9377222ed09c2278f9cfd70c48c70f89d2b,ETH,50000000000000000000,50.0,0xb71EA4D8Ac66aC5a270362F8D8fa1740c9e8e214,81473837950810841018095947144615582302369299830487136670500578165253055508124,1715491557,1723440348
358,0x67dbeec9ae3729941fbd57547bb57dbbb5b1c8bf916e502d4d0a82cc9f3ffade,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '50000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x67dbeec9ae3729941fbd57547bb57dbbb5b1c8bf916e502d4d0a82cc9f3ffade,ETH,50000000000000000000,50.0,0xA53571418177DcCcF331ED3774EBAe846Bd06B1D,99357597093528975773388446442302468229023425854191118893869022972437505751869,1715516269,1731417467
359,0x69c54d347f7b961eebe3f7dc2c8cd01a9156d8be58572d4c8ca57381bb3f4df3,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '49000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x69c54d347f7b961eebe3f7dc2c8cd01a9156d8be58572d4c8ca57381bb3f4df3,ETH,49000000000000000000,49.0,0xA53571418177DcCcF331ED3774EBAe846Bd06B1D,58007761163848997562732887218027520808744675199791901129250719977816784334549,1715518283,1731419475
360,0x8871ced544a9521aaa5231d65a58bc28a854dedb344e59de1cd8182c30f535dc,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '690000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x8871ced544a9521aaa5231d65a58bc28a854dedb344e59de1cd8182c30f535dc,ETH,690000000000000000000,690.0,0xac5e0f0D46B52310820CbDd547d3de8073B8d4e3,112034360612792933672301072951516813478415476938552082419026469645320189061921,1715628524,1731529712
361,0x6a1c00b55feb1a8e1ebc797b1d629aac9398e918d01af9e9922371ab06b24663,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '4990000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x6a1c00b55feb1a8e1ebc797b1d629aac9398e918d01af9e9922371ab06b24663,ETH,4990000000000000000,4.99,0x3F1c0EA76342Cc3427962452891F8DE8649a301B,103630415007535906696789966598750240449816803150000344924356827948236583331116,1715816019,1721874234
362,0x049db7684a4bba1ad2a6081a024422754d97abae5fe66582203c7c6dd8fe76f2,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '1001000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x049db7684a4bba1ad2a6081a024422754d97abae5fe66582203c7c6dd8fe76f2,ETH,1001000000000000000000,1001.0,0x06eCa6cE5f135ed9917B00630c26167DE7e6A673,3117689733801083437565814264446057665225555590447746660760529745919229002924,1715826974,1731728153
363,0x81c8d8172ec448d053375e18db8ce45145a5f5c623d830052ba697d33d0e78a1,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '200000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x81c8d8172ec448d053375e18db8ce45145a5f5c623d830052ba697d33d0e78a1,ETH,200000000000000000000,200.0,0x67F3c18339aC0DA29be9573D559A1291100B7C7B,55594631236092537445447682305236217537017729225592620613515398207599965281941,1715829214,1731730409
364,0x21c9be8cbdf6680d8bc1aaf1c581d321e2ebaa26728e7687873605b6f6e35ca0,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '16000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x21c9be8cbdf6680d8bc1aaf1c581d321e2ebaa26728e7687873605b6f6e35ca0,ETH,16000000000000000000,16.0,0x5704caaEE55D1989bAe866Ffe725618a2A7E6DE9,65640592884837105738939028650865939375349551300006887020550031958019003835538,1715883798,1731781366
365,0x5b712d3614f3d7f51c84381e4e81d53fc74a9e271b4839448fa144483d158250,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '35000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x5b712d3614f3d7f51c84381e4e81d53fc74a9e271b4839448fa144483d158250,ETH,35000000000000000000,35.0,0xb71EA4D8Ac66aC5a270362F8D8fa1740c9e8e214,81473837950810841018095947144615582302369299830487136670500578165253055508124,1715911512,1723440348
366,0x758aa84d89368231bbd769abb94a7518c37fb2d2abdd93f8a94ff08ef6ae4abf,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '200000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x758aa84d89368231bbd769abb94a7518c37fb2d2abdd93f8a94ff08ef6ae4abf,ETH,200000000000000000,0.2,0x240ad467a71210629D71D4dE22ebde27951c83Fc,19140164709955892759993833552362174920029631085259100504887683307963135997786,1715922173,1723083591
367,0x63d1a7db7e85f8a3f51dbf6d9dd6414f55193e1033975821eb75bb23c0d8806d,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '1600000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x63d1a7db7e85f8a3f51dbf6d9dd6414f55193e1033975821eb75bb23c0d8806d,ETH,1600000000000000000,1.6,0x2B4a0bD08E766c71B4A7ad995A1Bd947674EE0a2,26936368424587879856620246297651587889830962537134335050145987226023343653196,1715926477,1731478331
368,0x424de62866f50168f04af081f5eb1974809a53bd0f19cce1fdc95742a82dd446,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '30000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x424de62866f50168f04af081f5eb1974809a53bd0f19cce1fdc95742a82dd446,ETH,30000000000000000,0.03,0x240ad467a71210629D71D4dE22ebde27951c83Fc,85435348642282189970714167729540733487641942009261828813373913751922153718697,1715968142,1722968937
369,0x44890efab3af3c9ceddac3167783e48b9c78a9ad3abc65c1b5e253c7f96efe69,optimism,english,"{'current': {'currency': 'WETH', 'decimals': 18, 'value': '1000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x44890efab3af3c9ceddac3167783e48b9c78a9ad3abc65c1b5e253c7f96efe69,WETH,1000000000000000000,1.0,0xa1D00036C8BC269Cf695C22cdCED4400EaBFc7A8,73716609148284377732195078279891653830908748955513187213999136019811395410364,1716049001,1724602593
370,0x8c6f3a2cc82bb0be0e41edaa9b25959f16b61a51ddb647fbfa2657c28cafc419,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '28000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x8c6f3a2cc82bb0be0e41edaa9b25959f16b61a51ddb647fbfa2657c28cafc419,ETH,28000000000000000000,28.0,0xEF6d1449e9718c3E264448B97E86cc9a99D4F4c6,69885531230306938297930969300871050129434340890244506584897859094189422237148,1716142467,1730264643
371,0x6e13b4a6978d7c1c6c45ec92bd752a8e0d15ce888721f16a02009c6891101823,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '5000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x6e13b4a6978d7c1c6c45ec92bd752a8e0d15ce888721f16a02009c6891101823,ETH,5000000000000000000,5.0,0x16d9075d2Eecf2d9f533c316d943B14Bd369469E,5145297852254275991960057857677129855235187425652231729878147207152280340642,1716201273,1721600340
372,0xe18380cda732eeff030510a86ed80ddbc14ae82be1537843b5f917fa319c570e,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '3000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0xe18380cda732eeff030510a86ed80ddbc14ae82be1537843b5f917fa319c570e,ETH,3000000000000000000,3.0,0xf9FB863092ecDed7fDa372932cd891762E5A39eD,35215388347014135114809691295467038016594671330298605714397809814245495724740,1716213145,1728394235
373,0xaa2fb3c26cc3c5e4ca9170a93b3f2a59300381e9f8c82d2011b6539ed7418df4,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '12300000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0xaa2fb3c26cc3c5e4ca9170a93b3f2a59300381e9f8c82d2011b6539ed7418df4,ETH,12300000000000000000,12.3,0x682A689A89Db38a8F51CE58cA7Ee0705D1EDC523,29162247186570692542671633740905257029600395479546406528062370047934718625379,1716302629,1731854683
374,0xac524625dc0e7d449cae1f4f1fceb9666206de27ec6b596d5a16f5dd7e1e3b12,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '8200000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0xac524625dc0e7d449cae1f4f1fceb9666206de27ec6b596d5a16f5dd7e1e3b12,ETH,8200000000000000000,8.2,0x682A689A89Db38a8F51CE58cA7Ee0705D1EDC523,86310020523247063569856680591465091581179014269275941159249246774466519030693,1716302629,1731854683
375,0x9ce05389f7b28d10e1200cd2cadfcf76c56d0b820902bd2a87a9a97714014733,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '27000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x9ce05389f7b28d10e1200cd2cadfcf76c56d0b820902bd2a87a9a97714014733,ETH,27000000000000000000,27.0,0xEF6d1449e9718c3E264448B97E86cc9a99D4F4c6,69885531230306938297930969300871050129434340890244506584897859094189422237148,1716324185,1730264643
376,0xc79c80657bac4702b2bc5be224bf86711017ccff674f8fdb88f3be0c4a75509e,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '5000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0xc79c80657bac4702b2bc5be224bf86711017ccff674f8fdb88f3be0c4a75509e,ETH,5000000000000000000,5.0,0x77EEf5f9F7065f3B9D370AE0243b7e687CBB1Ad0,91391541790924544745672782349047855838065351555415293300373421389891033953285,1716438062,1732339259
377,0xecdd2cb949a6ecbbe6d7ce4d688fe62666f8e458c597006d3a5e0b64564370c9,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '42000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0xecdd2cb949a6ecbbe6d7ce4d688fe62666f8e458c597006d3a5e0b64564370c9,ETH,42000000000000000,0.042,0x240ad467a71210629D71D4dE22ebde27951c83Fc,2454121627534230862184293766529247213925332744697370426997400046267903716826,1716438811,1729566216
378,0xad39641b6e04def7a802bcaa08318dbb326495e510734cf052292af79d712e01,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '150000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0xad39641b6e04def7a802bcaa08318dbb326495e510734cf052292af79d712e01,ETH,150000000000000000,0.15,0x240ad467a71210629D71D4dE22ebde27951c83Fc,19140164709955892759993833552362174920029631085259100504887683307963135997786,1716438866,1723083591
379,0x3d5d8c12ef9fc5d10361ca7861bc8110dc9b267f611529c08d7b9656e84ef179,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '25000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x3d5d8c12ef9fc5d10361ca7861bc8110dc9b267f611529c08d7b9656e84ef179,ETH,25000000000000000,0.025,0x240ad467a71210629D71D4dE22ebde27951c83Fc,93554093686091758925804699758799270515691866365646187294347749950846862010538,1716438881,1722945155
380,0xfe247a0ec9006374e2ad4f6a1722501875b0a3d64ae2cea2a247154b6cd96cbf,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '30000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0xfe247a0ec9006374e2ad4f6a1722501875b0a3d64ae2cea2a247154b6cd96cbf,ETH,30000000000000000,0.03,0x240ad467a71210629D71D4dE22ebde27951c83Fc,58656366442119735799626944357819534621421072022916404684867806985295372827756,1716438895,1722443414
381,0x75df7dd9971cc2d3c8e9238dd172c9d4eccdd7b6f28ce9f09ad0f090efea6f95,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '50000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x75df7dd9971cc2d3c8e9238dd172c9d4eccdd7b6f28ce9f09ad0f090efea6f95,ETH,50000000000000000,0.05,0x240ad467a71210629D71D4dE22ebde27951c83Fc,78474844065447732241262990594970227964287760889652545949075371172262957886003,1716438909,1722916586
382,0x365e40caf38b72d16919d68b5e62aac81b7829e6e22108f92a0e7d9c4f55b132,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '50000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x365e40caf38b72d16919d68b5e62aac81b7829e6e22108f92a0e7d9c4f55b132,ETH,50000000000000000,0.05,0x240ad467a71210629D71D4dE22ebde27951c83Fc,63828206157648762916135355870622690364156132783255213887823819048376514820138,1716438926,1732340123
383,0xcc0f563c40b20800d39439682de73f85249b189b053178478daa4bc3b46c7d11,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '30000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0xcc0f563c40b20800d39439682de73f85249b189b053178478daa4bc3b46c7d11,ETH,30000000000000000,0.03,0x240ad467a71210629D71D4dE22ebde27951c83Fc,84293265773770605267117376503233055597893981634470132191997983552886534715628,1716438947,1722486446
384,0x7058e74be7c2c3f5351b9f39763a760e26235c6e895071415a724425f5f9081c,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '50000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x7058e74be7c2c3f5351b9f39763a760e26235c6e895071415a724425f5f9081c,ETH,50000000000000000,0.05,0x240ad467a71210629D71D4dE22ebde27951c83Fc,84499371955550836968162966101934148743560966094957214324285110654962646848737,1716438981,1722917719
385,0xd173d6c052e8987755316f0defda54e6b774c85220b9d926167128b9674b7983,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '902000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0xd173d6c052e8987755316f0defda54e6b774c85220b9d926167128b9674b7983,ETH,902000000000000000,0.902,0x7E42C67Df3aF1c4A471cb6D3B31Bc478c49E442E,112272748612972196791906902565883492744839019264496685919561392066540846550366,1716450428,1732002479
386,0x5fba8303fb9168f880dbca623439921d6407d33d51e5f77ee3c0f166c7ff9dc3,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '3977000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x5fba8303fb9168f880dbca623439921d6407d33d51e5f77ee3c0f166c7ff9dc3,ETH,3977000000000000000,3.977,0x7E42C67Df3aF1c4A471cb6D3B31Bc478c49E442E,31060062495377660460995194660390658884363133454675435857607650752289475990332,1716450428,1732002479
387,0xd1cf19429c57d7fb92b0ac1793b1dcfb6fea2955f49974b1869670752ff1e342,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '200000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0xd1cf19429c57d7fb92b0ac1793b1dcfb6fea2955f49974b1869670752ff1e342,ETH,200000000000000000,0.2,0xD39F07D5898F0c85E9Ac6374a858138Bbb451c25,76276825856887379033371801081342585786549476248235138404501453446925024396983,1716454894,1731208031
388,0x555e7617ac62330934a5b0cd48b48b1d3348a28ba9b75982ea034801d3ab0983,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '1000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x555e7617ac62330934a5b0cd48b48b1d3348a28ba9b75982ea034801d3ab0983,ETH,1000000000000000000,1.0,0xd0988e5eD285b81C191d14A17E7BEF60B2E29dB4,87872887725118478808087172623253150736256956686272454131071220789605109509371,1716540778,1732441968
389,0x54b73236760254e7f4894f7f596c86e9fae49f94078f1ddabada71b764fac5b5,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '500000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x54b73236760254e7f4894f7f596c86e9fae49f94078f1ddabada71b764fac5b5,ETH,500000000000000000,0.5,0xd0988e5eD285b81C191d14A17E7BEF60B2E29dB4,87872887725118478808087172623253150736256956686272454131071220789605109509371,1716542703,1732441968
390,0x372ee677ac05c2722716dca26d9e5a9fd0b100f9546ad472f6a60c037be6e5b2,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '1000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x372ee677ac05c2722716dca26d9e5a9fd0b100f9546ad472f6a60c037be6e5b2,ETH,1000000000000000000,1.0,0x0882Fde84BaDffdE40a7762B49EA47d25a7647b0,74352336236262394808746076486705509551091922599372406927269246876747035402490,1716559383,1732460571
391,0x0826ec4f68500af2fcb67e9bd001f7d32ecc789cdf969c6682cd90fcc0716a24,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '25000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x0826ec4f68500af2fcb67e9bd001f7d32ecc789cdf969c6682cd90fcc0716a24,ETH,25000000000000000,0.025,0x8891Ca56E765123a3984dEF35b9e2748D441495D,28380427737321908915522077947627160869068548534599807082906533927465224270921,1716599934,1732501130
392,0xc70fb16585594980aa754d2a9a5c476bad429d110ce4b04120e2e05246e179be,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '20000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0xc70fb16585594980aa754d2a9a5c476bad429d110ce4b04120e2e05246e179be,ETH,20000000000000000,0.02,0x8891Ca56E765123a3984dEF35b9e2748D441495D,115638513604742259926579097044137445987937173292683827796745595457153476056653,1716599959,1732501154
393,0xb83ec36b511eac9cb1a47140496ae727e275030d88865dec0558fd9f8f31877b,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '2500000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0xb83ec36b511eac9cb1a47140496ae727e275030d88865dec0558fd9f8f31877b,ETH,2500000000000000000,2.5,0xf563fac20FE0f85E573fEFEe0013d5a2062A41d3,26092378574867620695865473578184025668626448184467937627703296835277674924693,1716625611,1730065644
394,0x9d2f067a4812b79667c52b01ce68eba54a0a00077caf357e85a7cc9ef24ba7ca,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '5500000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x9d2f067a4812b79667c52b01ce68eba54a0a00077caf357e85a7cc9ef24ba7ca,ETH,5500000000000000000,5.5,0xf563fac20FE0f85E573fEFEe0013d5a2062A41d3,71032957358637831719222268259905460987963673367814788218246282180327103106016,1716625659,1724877241
395,0x0d60345ec654352254eda2632c184db4a99d746ffbc9a23f5ba4ca7d49f4df16,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '1025000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x0d60345ec654352254eda2632c184db4a99d746ffbc9a23f5ba4ca7d49f4df16,ETH,1025000000000000000,1.025,0x67513103973cF85Cb20f2F8EBe61cfc1990d3D3f,64998884907039658174801898770159173372549431673133807455056342822972000636831,1716680383,1724456435
396,0xc6dd8dc9ab3ae0a4bd3732e8e82432867811f4eb7f18f34c9ff6448775a94de0,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '1000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0xc6dd8dc9ab3ae0a4bd3732e8e82432867811f4eb7f18f34c9ff6448775a94de0,ETH,1000000000000000000,1.0,0x0f4Ad3BdCBE165636aEf7C8F7025BF972411078e,57022127551248118913231186308657650367101750077945501584466834977028361040416,1716754867,1732656067
397,0x273c3c8bc995a937777f64be5bd01e5ec68da212a1f447d1ccac0b5a85ce11e3,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '39000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x273c3c8bc995a937777f64be5bd01e5ec68da212a1f447d1ccac0b5a85ce11e3,ETH,39000000000000000000,39.0,0xE1559aC4A9A09f795a3Be2Aaf1C37Fb641e38E6a,44344617244435210222646166495082976112511059354808783958501979252350192031581,1716780770,1728643295
398,0x2d8cb8e3d79aae3f710d967e73a114bbdacbce8b575d7f45e50f1b63e690d3c2,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '100000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x2d8cb8e3d79aae3f710d967e73a114bbdacbce8b575d7f45e50f1b63e690d3c2,ETH,100000000000000000,0.1,0x240ad467a71210629D71D4dE22ebde27951c83Fc,19140164709955892759993833552362174920029631085259100504887683307963135997786,1716804128,1723083591
399,0x777b9cf27f62bb9d5f66ddef268e0e0251670054a9fe981d2c2a029139ee122c,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '4000000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x777b9cf27f62bb9d5f66ddef268e0e0251670054a9fe981d2c2a029139ee122c,ETH,4000000000000000000,4.0,0x165CF39E0bc8c1E0b00De82222f295B25B9d8156,30432315810031582661529132680319713797543794085219899411231184117965977062905,1716817523,1731252018
400,0x97e32e07077c05274ab5f921b2e31c9ec7b102c6d98d8228c61e95127d965f28,optimism,basic,"{'current': {'currency': 'ETH', 'decimals': 18, 'value': '8880000000000000000'}}",0x0000000000000068f116a894984e2db1123eb395,optimism,0x97e32e07077c05274ab5f921b2e31c9ec7b102c6d98d8228c61e95127d965f28,ETH,8880000000000000000,8.88,0x5a47979521cF5b07f45898330266dE1c516bE3cC,41607537470944929043215810410019431586351645957578892024849119424422639931916,1716824892,1724773678
